"ID","NOMBRE_ELECCION","AÑO_ELECCION","PAIS","REGION","DEPTO","MUNICIPIO","PARTIDO","NOMBRE_PARTIDO","SEXO","RAZA","ANALFABETOS","ALFABETOS","PRIMARIA","NIVEL_MEDIO","UNIVERSITARIOS"
151,"Elecciones Municipales",2005,"EL SALVADOR","REGION 4","San Miguel  ","Chirilagua","ARENA","Alianza Nac. Rep.","hombres","INDIGENAS",2498,4504,1223,613,2668
152,"Elecciones Municipales",2005,"EL SALVADOR","REGION 4","San Miguel  ","Sesori","ARENA","Alianza Nac. Rep.","hombres","INDIGENAS",141,6942,2923,2135,1884
153,"Elecciones Municipales",2005,"EL SALVADOR","REGION 4","San Miguel  ","San Rafael Oriente","ARENA","Alianza Nac. Rep.","hombres","INDIGENAS",2935,4564,2025,1274,1265
154,"Elecciones Municipales",2005,"EL SALVADOR","REGION 4","San Miguel  ","Moncagua","ARENA","Alianza Nac. Rep.","hombres","INDIGENAS",1521,8109,2573,2674,2862
155,"Elecciones Municipales",2005,"EL SALVADOR","REGION 4","San Miguel  ","Lolotique","ARENA","Alianza Nac. Rep.","hombres","INDIGENAS",1054,2988,246,9,2733
156,"Elecciones Municipales",2005,"EL SALVADOR","REGION 4","San Miguel  ","San Jorge","ARENA","Alianza Nac. Rep.","hombres","INDIGENAS",717,5631,438,2346,2847
157,"Elecciones Municipales",2005,"EL SALVADOR","REGION 4","San Miguel  ","Chapeltique","ARENA","Alianza Nac. Rep.","hombres","INDIGENAS",781,2630,1916,244,470
158,"Elecciones Municipales",2005,"EL SALVADOR","REGION 4","San Miguel  ","San Gerardo","ARENA","Alianza Nac. Rep.","hombres","INDIGENAS",1972,4542,1263,871,2408
159,"Elecciones Municipales",2005,"EL SALVADOR","REGION 4","San Miguel  ","Carolina","ARENA","Alianza Nac. Rep.","hombres","INDIGENAS",829,4186,436,2062,1688
160,"Elecciones Municipales",2005,"EL SALVADOR","REGION 4","San Miguel  ","Quelepa","ARENA","Alianza Nac. Rep.","hombres","INDIGENAS",1216,4920,745,1646,2529
161,"Elecciones Municipales",2005,"EL SALVADOR","REGION 4","San Miguel  ","San Luis de La Reina","ARENA","Alianza Nac. Rep.","hombres","INDIGENAS",1172,4784,77,2123,2584
162,"Elecciones Municipales",2005,"EL SALVADOR","REGION 4","San Miguel  ","Nuevo Edén de San Juan","ARENA","Alianza Nac. Rep.","hombres","INDIGENAS",700,5468,1457,2816,1195
163,"Elecciones Municipales",2005,"EL SALVADOR","REGION 4","San Miguel  ","Nueva Guadalupe","ARENA","Alianza Nac. Rep.","hombres","INDIGENAS",1076,1890,37,246,1607
164,"Elecciones Municipales",2005,"EL SALVADOR","REGION 4","San Miguel  ","Uluazapa","ARENA","Alianza Nac. Rep.","hombres","INDIGENAS",1142,4191,168,1291,2732
165,"Elecciones Municipales",2005,"EL SALVADOR","REGION 4","San Miguel  ","Comacarán","ARENA","Alianza Nac. Rep.","hombres","INDIGENAS",969,3917,549,939,2429
166,"Elecciones Municipales",2005,"EL SALVADOR","REGION 4","San Miguel  ","San Antonio del Mosco","ARENA","Alianza Nac. Rep.","hombres","INDIGENAS",435,6122,1722,2840,1560
167,"Elecciones Municipales",2005,"EL SALVADOR","REGION 3","San Salvador  ","San Salvador","ARENA","Alianza Nac. Rep.","hombres","INDIGENAS",1850,7184,2965,2181,2038
168,"Elecciones Municipales",2005,"EL SALVADOR","REGION 3","San Salvador  ","Ciudad Delgado","ARENA","Alianza Nac. Rep.","hombres","INDIGENAS",1331,2517,443,661,1413
169,"Elecciones Municipales",2005,"EL SALVADOR","REGION 3","San Salvador  ","Mejicanos","ARENA","Alianza Nac. Rep.","hombres","INDIGENAS",1076,5007,2286,2261,460
170,"Elecciones Municipales",2005,"EL SALVADOR","REGION 3","San Salvador  ","Soyapango","ARENA","Alianza Nac. Rep.","hombres","INDIGENAS",362,3610,2662,327,621
171,"Elecciones Municipales",2005,"EL SALVADOR","REGION 3","San Salvador  ","Cuscatancingo","ARENA","Alianza Nac. Rep.","hombres","INDIGENAS",1064,3229,257,1050,1922
172,"Elecciones Municipales",2005,"EL SALVADOR","REGION 3","San Salvador  ","San Marcos","ARENA","Alianza Nac. Rep.","hombres","INDIGENAS",2939,7180,2759,2056,2365
173,"Elecciones Municipales",2005,"EL SALVADOR","REGION 3","San Salvador  ","Ilopango","ARENA","Alianza Nac. Rep.","hombres","INDIGENAS",470,4939,1437,1078,2424
174,"Elecciones Municipales",2005,"EL SALVADOR","REGION 3","San Salvador  ","Nejapa","ARENA","Alianza Nac. Rep.","hombres","INDIGENAS",2878,2248,1090,272,886
175,"Elecciones Municipales",2005,"EL SALVADOR","REGION 3","San Salvador  ","Apopa","ARENA","Alianza Nac. Rep.","hombres","INDIGENAS",1367,2885,126,816,1943
176,"Elecciones Municipales",2005,"EL SALVADOR","REGION 3","San Salvador  ","San Martín","ARENA","Alianza Nac. Rep.","hombres","INDIGENAS",2467,4830,140,2889,1801
177,"Elecciones Municipales",2005,"EL SALVADOR","REGION 3","San Salvador  ","Panchimalco","ARENA","Alianza Nac. Rep.","hombres","INDIGENAS",958,3622,260,2670,692
178,"Elecciones Municipales",2005,"EL SALVADOR","REGION 3","San Salvador  ","Aguilares","ARENA","Alianza Nac. Rep.","hombres","INDIGENAS",2918,3070,1698,197,1175
179,"Elecciones Municipales",2005,"EL SALVADOR","REGION 3","San Salvador  ","Tonacatepeque","ARENA","Alianza Nac. Rep.","hombres","INDIGENAS",2538,6777,1387,2671,2719
180,"Elecciones Municipales",2005,"EL SALVADOR","REGION 3","San Salvador  ","Santo Tomás","ARENA","Alianza Nac. Rep.","hombres","INDIGENAS",2114,7784,2174,2987,2623
181,"Elecciones Municipales",2005,"EL SALVADOR","REGION 3","San Salvador  ","Santiago Texacuangos","ARENA","Alianza Nac. Rep.","hombres","INDIGENAS",1681,4102,2141,1276,685
182,"Elecciones Municipales",2005,"EL SALVADOR","REGION 3","San Salvador  ","El Paisnal","ARENA","Alianza Nac. Rep.","hombres","INDIGENAS",1179,5790,2351,1044,2395
183,"Elecciones Municipales",2005,"EL SALVADOR","REGION 3","San Salvador  ","Guazapa","ARENA","Alianza Nac. Rep.","hombres","INDIGENAS",1214,2365,476,347,1542
184,"Elecciones Municipales",2005,"EL SALVADOR","REGION 3","San Salvador  ","Ayutuxtepeque","ARENA","Alianza Nac. Rep.","hombres","INDIGENAS",1013,4344,1451,90,2803
185,"Elecciones Municipales",2005,"EL SALVADOR","REGION 3","San Salvador  ","Rosario de Mora","ARENA","Alianza Nac. Rep.","hombres","INDIGENAS",1943,1931,279,162,1490
186,"Elecciones Municipales",2005,"EL SALVADOR","REGION 2","Santa Ana  ","Santa Ana","ARENA","Alianza Nac. Rep.","hombres","INDIGENAS",2849,3312,1294,1820,198
187,"Elecciones Municipales",2005,"EL SALVADOR","REGION 2","Santa Ana  ","Chalchuapa","ARENA","Alianza Nac. Rep.","hombres","INDIGENAS",774,2076,390,1126,560
188,"Elecciones Municipales",2005,"EL SALVADOR","REGION 2","Santa Ana  ","Metapán","ARENA","Alianza Nac. Rep.","hombres","INDIGENAS",1431,2396,1309,684,403
189,"Elecciones Municipales",2005,"EL SALVADOR","REGION 2","Santa Ana  ","Coatepeque","ARENA","Alianza Nac. Rep.","hombres","INDIGENAS",2173,6486,2497,2099,1890
190,"Elecciones Municipales",2005,"EL SALVADOR","REGION 2","Santa Ana  ","El Congo","ARENA","Alianza Nac. Rep.","hombres","INDIGENAS",428,6090,2248,2383,1459
191,"Elecciones Municipales",2005,"EL SALVADOR","REGION 2","Santa Ana  ","Texistepeque","ARENA","Alianza Nac. Rep.","hombres","INDIGENAS",1699,6466,1770,2250,2446
192,"Elecciones Municipales",2005,"EL SALVADOR","REGION 2","Santa Ana  ","Candelaria la Frontera","ARENA","Alianza Nac. Rep.","hombres","INDIGENAS",1526,3981,978,2220,783
193,"Elecciones Municipales",2005,"EL SALVADOR","REGION 2","Santa Ana  ","San Sebastián Salitrillo","ARENA","Alianza Nac. Rep.","hombres","INDIGENAS",360,6006,1561,2631,1814
194,"Elecciones Municipales",2005,"EL SALVADOR","REGION 2","Santa Ana  ","Santa Rosa Guachipilín ","ARENA","Alianza Nac. Rep.","hombres","INDIGENAS",2637,2940,38,1991,911
195,"Elecciones Municipales",2005,"EL SALVADOR","REGION 2","Santa Ana  ","Santiago de la Frontera","ARENA","Alianza Nac. Rep.","hombres","INDIGENAS",1652,5056,2557,982,1517
196,"Elecciones Municipales",2005,"EL SALVADOR","REGION 2","Santa Ana  ","El Porvenir","ARENA","Alianza Nac. Rep.","hombres","INDIGENAS",2029,6249,1361,2958,1930
197,"Elecciones Municipales",2005,"EL SALVADOR","REGION 2","Santa Ana  ","Masahuat","ARENA","Alianza Nac. Rep.","hombres","INDIGENAS",2981,3452,1472,79,1901
198,"Elecciones Municipales",2005,"EL SALVADOR","REGION 2","Santa Ana  ","San Antonio Pajonal","ARENA","Alianza Nac. Rep.","hombres","INDIGENAS",173,5884,1997,955,2932
199,"Elecciones Municipales",2005,"EL SALVADOR","REGION 2","San Vicente  ","San Vicente","ARENA","Alianza Nac. Rep.","hombres","INDIGENAS",2561,3648,2294,1327,27
200,"Elecciones Municipales",2005,"EL SALVADOR","REGION 2","San Vicente  ","Tecoluca","ARENA","Alianza Nac. Rep.","hombres","INDIGENAS",2822,3885,1442,1886,557
201,"Elecciones Municipales",2005,"EL SALVADOR","REGION 2","San Vicente  ","San Sebastián","ARENA","Alianza Nac. Rep.","hombres","INDIGENAS",1910,2651,1621,398,632
202,"Elecciones Municipales",2005,"EL SALVADOR","REGION 2","San Vicente  ","Apastepeque","ARENA","Alianza Nac. Rep.","hombres","INDIGENAS",1789,4678,1359,1006,2313
203,"Elecciones Municipales",2005,"EL SALVADOR","REGION 2","San Vicente  ","San Esteban Catarina","ARENA","Alianza Nac. Rep.","hombres","INDIGENAS",451,6529,2457,2726,1346
204,"Elecciones Municipales",2005,"EL SALVADOR","REGION 2","San Vicente  ","San Ildefonso","ARENA","Alianza Nac. Rep.","hombres","INDIGENAS",903,4261,193,2522,1546
205,"Elecciones Municipales",2005,"EL SALVADOR","REGION 2","San Vicente  ","Santa Clara","ARENA","Alianza Nac. Rep.","hombres","INDIGENAS",57,4086,2410,496,1180
206,"Elecciones Municipales",2005,"EL SALVADOR","REGION 2","San Vicente  ","San Lorenzo","ARENA","Alianza Nac. Rep.","hombres","INDIGENAS",2265,2876,335,1371,1170
207,"Elecciones Municipales",2005,"EL SALVADOR","REGION 2","San Vicente  ","Verapaz","ARENA","Alianza Nac. Rep.","hombres","INDIGENAS",523,6953,2899,2948,1106
208,"Elecciones Municipales",2005,"EL SALVADOR","REGION 2","San Vicente  ","Guadalupe","ARENA","Alianza Nac. Rep.","hombres","INDIGENAS",2389,4989,982,2545,1462
209,"Elecciones Municipales",2005,"EL SALVADOR","REGION 2","San Vicente  ","Santo Domingo","ARENA","Alianza Nac. Rep.","hombres","INDIGENAS",2432,6116,2862,1903,1351
210,"Elecciones Municipales",2005,"EL SALVADOR","REGION 2","San Vicente  ","San Cayetano Istepeque","ARENA","Alianza Nac. Rep.","hombres","INDIGENAS",1078,6059,1874,2854,1331
211,"Elecciones Municipales",2005,"EL SALVADOR","REGION 2","San Vicente  ","Nuevo Tepetitán","ARENA","Alianza Nac. Rep.","hombres","INDIGENAS",1310,3835,478,2860,497
212,"Elecciones Municipales",2005,"EL SALVADOR","REGION 2","Sonsonate  ","Sonsonate","ARENA","Alianza Nac. Rep.","hombres","INDIGENAS",903,4944,279,1830,2835
213,"Elecciones Municipales",2005,"EL SALVADOR","REGION 2","Sonsonate  ","Izalco","ARENA","Alianza Nac. Rep.","hombres","INDIGENAS",280,5089,1912,2828,349
214,"Elecciones Municipales",2005,"EL SALVADOR","REGION 2","Sonsonate  ","Acajutla","ARENA","Alianza Nac. Rep.","hombres","INDIGENAS",2739,7586,2961,1756,2869
215,"Elecciones Municipales",2005,"EL SALVADOR","REGION 2","Sonsonate  ","Armenia","ARENA","Alianza Nac. Rep.","hombres","INDIGENAS",500,3909,393,1702,1814
216,"Elecciones Municipales",2005,"EL SALVADOR","REGION 2","Sonsonate  ","Nahuizalco","ARENA","Alianza Nac. Rep.","hombres","INDIGENAS",1655,4897,2857,840,1200
217,"Elecciones Municipales",2005,"EL SALVADOR","REGION 2","Sonsonate  ","Juayúa","ARENA","Alianza Nac. Rep.","hombres","INDIGENAS",2766,4559,1468,141,2950
218,"Elecciones Municipales",2005,"EL SALVADOR","REGION 2","Sonsonate  ","San Julián","ARENA","Alianza Nac. Rep.","hombres","INDIGENAS",2316,3309,169,2196,944
219,"Elecciones Municipales",2005,"EL SALVADOR","REGION 2","Sonsonate  ","Sonzacate","ARENA","Alianza Nac. Rep.","hombres","INDIGENAS",1336,6022,2649,836,2537
220,"Elecciones Municipales",2005,"EL SALVADOR","REGION 2","Sonsonate  ","San Antonio del Monte","ARENA","Alianza Nac. Rep.","hombres","INDIGENAS",1492,5321,2430,2080,811
221,"Elecciones Municipales",2005,"EL SALVADOR","REGION 2","Sonsonate  ","Nahulingo","ARENA","Alianza Nac. Rep.","hombres","INDIGENAS",832,1765,1189,195,381
222,"Elecciones Municipales",2005,"EL SALVADOR","REGION 2","Sonsonate  ","Cuisnahuat","ARENA","Alianza Nac. Rep.","hombres","INDIGENAS",1420,4904,1454,2322,1128
223,"Elecciones Municipales",2005,"EL SALVADOR","REGION 2","Sonsonate  ","Santa Catarina Masahuat","ARENA","Alianza Nac. Rep.","hombres","INDIGENAS",903,7108,2987,2276,1845
224,"Elecciones Municipales",2005,"EL SALVADOR","REGION 2","Sonsonate  ","Caluco","ARENA","Alianza Nac. Rep.","hombres","INDIGENAS",704,6908,2878,1161,2869
225,"Elecciones Municipales",2005,"EL SALVADOR","REGION 2","Sonsonate  ","Santa Isabel Ishuatán","ARENA","Alianza Nac. Rep.","hombres","INDIGENAS",231,2832,376,731,1725
226,"Elecciones Municipales",2005,"EL SALVADOR","REGION 2","Sonsonate  ","Salcoatitán","ARENA","Alianza Nac. Rep.","hombres","INDIGENAS",2651,4258,1905,1386,967
227,"Elecciones Municipales",2005,"EL SALVADOR","REGION 2","Sonsonate  ","Santo Domingo de Guzmán","ARENA","Alianza Nac. Rep.","hombres","INDIGENAS",2309,6254,1959,2302,1993
228,"Elecciones Municipales",2005,"EL SALVADOR","REGION 2","Usulután  ","Usulután","ARENA","Alianza Nac. Rep.","hombres","INDIGENAS",1170,2855,210,196,2449
229,"Elecciones Municipales",2005,"EL SALVADOR","REGION 2","Usulután  ","Jiquilisco","ARENA","Alianza Nac. Rep.","hombres","INDIGENAS",1494,4773,1524,1384,1865
230,"Elecciones Municipales",2005,"EL SALVADOR","REGION 2","Usulután  ","Berlín","ARENA","Alianza Nac. Rep.","hombres","INDIGENAS",2502,3428,1871,243,1314
231,"Elecciones Municipales",2005,"EL SALVADOR","REGION 2","Usulután  ","Santiago de María","ARENA","Alianza Nac. Rep.","hombres","INDIGENAS",1413,4526,1091,456,2979
232,"Elecciones Municipales",2005,"EL SALVADOR","REGION 2","Usulután  ","Jucuapa","ARENA","Alianza Nac. Rep.","hombres","INDIGENAS",1556,6305,2282,2365,1658
233,"Elecciones Municipales",2005,"EL SALVADOR","REGION 2","Usulután  ","Santa Elena","ARENA","Alianza Nac. Rep.","hombres","INDIGENAS",244,4988,2367,165,2456
234,"Elecciones Municipales",2005,"EL SALVADOR","REGION 2","Usulután  ","Jucuarán","ARENA","Alianza Nac. Rep.","hombres","INDIGENAS",842,3470,969,1268,1233
235,"Elecciones Municipales",2005,"EL SALVADOR","REGION 2","Usulután  ","San Agustín","ARENA","Alianza Nac. Rep.","hombres","INDIGENAS",2620,6043,1949,2733,1361
236,"Elecciones Municipales",2005,"EL SALVADOR","REGION 2","Usulután  ","Ozatlán","ARENA","Alianza Nac. Rep.","hombres","INDIGENAS",170,6681,2822,2190,1669
237,"Elecciones Municipales",2005,"EL SALVADOR","REGION 2","Usulután  ","Estanzuelas","ARENA","Alianza Nac. Rep.","hombres","INDIGENAS",2217,4729,2508,354,1867
238,"Elecciones Municipales",2005,"EL SALVADOR","REGION 2","Usulután  ","Mercedes Umaña","ARENA","Alianza Nac. Rep.","hombres","INDIGENAS",2334,4079,2241,697,1141
239,"Elecciones Municipales",2005,"EL SALVADOR","REGION 2","Usulután  ","Alegría","ARENA","Alianza Nac. Rep.","hombres","INDIGENAS",1214,6140,2643,1054,2443
240,"Elecciones Municipales",2005,"EL SALVADOR","REGION 2","Usulután  ","Concepción Batres","ARENA","Alianza Nac. Rep.","hombres","INDIGENAS",857,3072,406,2445,221
241,"Elecciones Municipales",2005,"EL SALVADOR","REGION 2","Usulután  ","San Francisco Javier","ARENA","Alianza Nac. Rep.","hombres","INDIGENAS",1355,6923,2704,2162,2057
242,"Elecciones Municipales",2005,"EL SALVADOR","REGION 2","Usulután  ","Puerto El Triunfo","ARENA","Alianza Nac. Rep.","hombres","INDIGENAS",1310,4861,2603,39,2219
243,"Elecciones Municipales",2005,"EL SALVADOR","REGION 2","Usulután  ","Tecapán","ARENA","Alianza Nac. Rep.","hombres","INDIGENAS",569,3094,386,2481,227
244,"Elecciones Municipales",2005,"EL SALVADOR","REGION 2","Usulután  ","San Dionisio","ARENA","Alianza Nac. Rep.","hombres","INDIGENAS",2767,3766,1519,1784,463
245,"Elecciones Municipales",2005,"EL SALVADOR","REGION 2","Usulután  ","Ereguayquín","ARENA","Alianza Nac. Rep.","hombres","INDIGENAS",2291,6638,1152,2748,2738
246,"Elecciones Municipales",2005,"EL SALVADOR","REGION 2","Usulután  ","Santa María","ARENA","Alianza Nac. Rep.","hombres","INDIGENAS",1832,7021,1970,2528,2523
247,"Elecciones Municipales",2005,"EL SALVADOR","REGION 2","Usulután  ","Nueva Granada","ARENA","Alianza Nac. Rep.","hombres","INDIGENAS",1805,3918,2019,510,1389
248,"Elecciones Municipales",2005,"EL SALVADOR","REGION 2","Usulután  ","El Triunfo","ARENA","Alianza Nac. Rep.","hombres","INDIGENAS",905,3326,1464,807,1055
249,"Elecciones Municipales",2005,"EL SALVADOR","REGION 2","Usulután  ","San Buenaventura","ARENA","Alianza Nac. Rep.","hombres","INDIGENAS",838,6119,209,2986,2924
250,"Elecciones Municipales",2005,"EL SALVADOR","REGION 2","Usulután  ","California","ARENA","Alianza Nac. Rep.","hombres","INDIGENAS",1132,7927,2923,2202,2802
251,"Elecciones Municipales",2001,"Nicaragua","REGION 1","  Boaco  ","Teustepe","FSLN","Fr. Sandinista de Lib. Nac.","hombres","INDIGENAS",2034,3834,577,2123,1134
252,"Elecciones Municipales",2001,"Nicaragua","REGION 1","  Boaco  ","San José de los Remates","FSLN","Fr. Sandinista de Lib. Nac.","hombres","INDIGENAS",710,4161,2262,303,1596
253,"Elecciones Municipales",2001,"Nicaragua","REGION 1","  Boaco  ","Santa Lucía","FSLN","Fr. Sandinista de Lib. Nac.","hombres","INDIGENAS",305,4863,1998,2618,247
254,"Elecciones Municipales",2001,"Nicaragua","REGION 1","  Boaco  ","Boaco","FSLN","Fr. Sandinista de Lib. Nac.","hombres","INDIGENAS",2161,2137,204,320,1613
255,"Elecciones Municipales",2001,"Nicaragua","REGION 1","  Boaco  ","Camoapa","FSLN","Fr. Sandinista de Lib. Nac.","hombres","INDIGENAS",1206,3236,1028,1520,688
256,"Elecciones Municipales",2001,"Nicaragua","REGION 1","  Boaco  ","San Lorenzo ","FSLN","Fr. Sandinista de Lib. Nac.","hombres","INDIGENAS",1192,4966,2762,1795,409
257,"Elecciones Municipales",2001,"Nicaragua","REGION 1","Carazo","San Marcos","FSLN","Fr. Sandinista de Lib. Nac.","hombres","INDIGENAS",740,3341,747,338,2256
258,"Elecciones Municipales",2001,"Nicaragua","REGION 1","Carazo","Diriamba","FSLN","Fr. Sandinista de Lib. Nac.","hombres","INDIGENAS",771,4392,2708,1231,453
259,"Elecciones Municipales",2001,"Nicaragua","REGION 1","Carazo","Dolores","FSLN","Fr. Sandinista de Lib. Nac.","hombres","INDIGENAS",2050,4980,1152,2676,1152
260,"Elecciones Municipales",2001,"Nicaragua","REGION 1","Carazo","Jinotepe","FSLN","Fr. Sandinista de Lib. Nac.","hombres","INDIGENAS",2966,2818,666,1115,1037
261,"Elecciones Municipales",2001,"Nicaragua","REGION 1","Carazo","El Rosario","FSLN","Fr. Sandinista de Lib. Nac.","hombres","INDIGENAS",1279,6385,933,2793,2659
262,"Elecciones Municipales",2001,"Nicaragua","REGION 1","Carazo","La Paz","FSLN","Fr. Sandinista de Lib. Nac.","hombres","INDIGENAS",405,3884,936,373,2575
263,"Elecciones Municipales",2001,"Nicaragua","REGION 1","Carazo","Santa Teresa","FSLN","Fr. Sandinista de Lib. Nac.","hombres","INDIGENAS",274,6054,2184,1515,2355
264,"Elecciones Municipales",2001,"Nicaragua","REGION 1","Carazo","La Conquista","FSLN","Fr. Sandinista de Lib. Nac.","hombres","INDIGENAS",2642,4939,2044,2474,421
265,"Elecciones Municipales",2001,"Nicaragua","REGION 1","Chinandega","El Viejo","FSLN","Fr. Sandinista de Lib. Nac.","hombres","INDIGENAS",835,4543,979,1521,2043
266,"Elecciones Municipales",2001,"Nicaragua","REGION 1","Chinandega","Puerto Morazán","FSLN","Fr. Sandinista de Lib. Nac.","hombres","INDIGENAS",2789,2887,955,1094,838
267,"Elecciones Municipales",2001,"Nicaragua","REGION 1","Chinandega","Somotillo","FSLN","Fr. Sandinista de Lib. Nac.","hombres","INDIGENAS",5,5420,1772,2870,778
268,"Elecciones Municipales",2001,"Nicaragua","REGION 1","Chinandega","Santo Tomás del Norte","FSLN","Fr. Sandinista de Lib. Nac.","hombres","INDIGENAS",1133,7326,2453,1994,2879
269,"Elecciones Municipales",2001,"Nicaragua","REGION 1","Chinandega","Cinco Pinos","FSLN","Fr. Sandinista de Lib. Nac.","hombres","INDIGENAS",87,2696,87,979,1630
270,"Elecciones Municipales",2001,"Nicaragua","REGION 1","Chinandega","San Pedro del Norte","FSLN","Fr. Sandinista de Lib. Nac.","hombres","INDIGENAS",873,6022,2975,2301,746
271,"Elecciones Municipales",2001,"Nicaragua","REGION 1","Chinandega","San Francisco del Norte","FSLN","Fr. Sandinista de Lib. Nac.","hombres","INDIGENAS",1177,3967,1837,904,1226
272,"Elecciones Municipales",2001,"Nicaragua","REGION 1","Chinandega","Corinto","FSLN","Fr. Sandinista de Lib. Nac.","hombres","INDIGENAS",372,3269,516,311,2442
273,"Elecciones Municipales",2001,"Nicaragua","REGION 1","Chinandega","Villanueva","FSLN","Fr. Sandinista de Lib. Nac.","hombres","INDIGENAS",1029,2207,66,1885,256
274,"Elecciones Municipales",2001,"Nicaragua","REGION 1","Chinandega","Chinandega","FSLN","Fr. Sandinista de Lib. Nac.","hombres","INDIGENAS",460,2598,353,1900,345
275,"Elecciones Municipales",2001,"Nicaragua","REGION 1","Chinandega","Posoltega","FSLN","Fr. Sandinista de Lib. Nac.","hombres","INDIGENAS",2336,6900,1929,2382,2589
276,"Elecciones Municipales",2001,"Nicaragua","REGION 1","Chinandega","Chichigalpa","FSLN","Fr. Sandinista de Lib. Nac.","hombres","INDIGENAS",505,3244,1134,1497,613
